,full_text,label
160,ICW : Keberanian Ganjar Berantas Korupsi Mesti Ditiru Kepala Daerah Lain  #GanjarPresiden #GanjarCapres https://t.co/UaFSc7LjXD,1
161,"Pemimpin Bernyali Ganjar Pranowo"" Tak Ada Ruang Bagi Pungli  #GanjarPresiden #GanjarCapres https://t.co/pmYaAj10GJ""",1
162,Kejujuran Ganjar Membuat Bersikap Tegas Untuk Berantas Korupsi  #GanjarPresiden #GanjarCapres https://t.co/5M3W1qFFDI,1
163,Ganjar Pegang Prinsip Kejujuran Diatas Segalanya   #GanjarPresiden #GanjarCapres https://t.co/5EOo96UvJu,1
164,Ganjar Pranowo Anti Korupsi Pemimpin Jujur  #GanjarPresiden #GanjarCapres https://t.co/e1ltFalDZe,1
165,Ganjar Jujur   #GanjarPresiden #GanjarCapres https://t.co/ZOpshwVroJ,1
166,Ganjar Pranowo pemimpin yang cepat tanggap dan peduli dengan rakyat   #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/M78VGLpbNW,1
167,Ganjar Pranowo banjir dukungan dari anak muda! #GanjarPranowo #GanjarCapres2024 #GanjarUntukSemua #GanjarPresiden #GanjarCapres #GanjarPilihanRakyat #GanjarSosokTepatUntukRI #GanjarMenangTotal https://t.co/KywMVez9a6,1
168,"Ganjar Pranowo Gubernur terbaik, raih opini WTP 12 kali berturut-turut  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/memCLG6do0",1
169,Para musisi indonesia dukung Ganjar Pranowo jadi Presiden 2024 #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/emKPRQ7gpw,1
170,Keberanian Ganjar Pranowo berantas korupsi mesti ditiru kepala daerah lainnya #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/c6xphvZPyd,1
171,"Ganjar Pranowo pemimpin yang jujur, tegas dan anti korupsi  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/CLDllJe6ie",1
172,@FirzaHusainID Subhanallah pak Ganjar... capres ku.. semoga NKRI diberikan pemimpin yg baik hati oleh Allah SWT seperti pak Ganjar Pranowo.. Aamin YRA ❤️❤️🇲🇨🇲🇨🙏🙏 https://t.co/tqwRJFpM8d,1
173,Ganjar milik Rakyat. Rakyat beruntung memilikinya.  #GanjarCapres https://t.co/B9ikz6Hny2,1
174,"Sepakat dengan Tuan Guru Bajang, inilah sosok yang dicari. Meneruskan program yang telah dibangun dan merawat yg sudah dibangun.  #GanjarCapres https://t.co/XJpkJ1Ll2P",1
175,"Dukungan terhadap Ganjar sudah sangat besar, disamping itu beliau tidak menggunakan politik identitas. Wah hebat sekali beliau ini.  #GanjarCapres https://t.co/52x7d46V0O",1
176,"Ganjar Pranowo orang yang Penuh Pengalaman, Berintegritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/YBnOlBlg6h",1
177,"Ganjar Pranowo orang yang Penuh Pengalaman, Berintegritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/82yIivSbPm",1
178,"Ganjar Pranowo orang yang Penuh Pengalaman, Berintegritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/KTXKvB0TSX",1
179,Ganjar Pranowo pemimpin visioner dan cerdas #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/S7K8ld1Gq9,1
180,Ganjar Pranowo dukung riset kendaraan hemat energi Mahasiswa Jateng lewat BRIDA #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/kgbQKAGsjq,1
181,Ganjar Pranowo calon Presiden 2024 pilihan rakyat Indonesia #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/h4meioH0wr,1
182,Ganjar Pranowo dukung layanan transportasi trans Jateng koridor Wonogiri-Sukoharjo-Surakarta  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/kuiRTlutgu,1
183,Ganjar Pranowo Calon Presiden 2024 idola anak mudo di ranah minangkabau  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/KS7vKkr3MM,1
184,Masyarakat minang mendukung Ganjar Capres 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/z5WQzOEHHe,1
185,Masyarakat minang mendukung Ganjar Capres 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/N3bPPuI5m1,1
186,Ganjar itu Capres pilihan masyarakat 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/4QWiaZfMxc,1
187,Ganjar itu Capres pilihan masyarakat 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/Fr4CUGY2QR,1
188,Masyarakat minang mendukung Ganjar Capres 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/gihtPUULYg,1
189,Masyarakat minang mendukung Ganjar Capres 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/tdYaAMWY73,1
190,Ganjar itu Capres pilihan masyarakat 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/a2Nl4OFjtA,1
191,Ganjar itu Capres pilihan masyarakat 2024 #GanjarPresiden #GanjarCapres2024 https://t.co/Lt4ZqSF6cc,1
192,Dukung Ganjar Pranowo Presiden #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/kOB9vOsgBy,1
193,Ganjar Pranowo lanjutkan pembangunan Jokowi #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/S5Zd0qmU1F,1
194,Dukung Ganjar Pranowo Presiden #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/3IWfUrhF5u,1
195,Ganjar Pranowo unggul #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/76wAIMU533,1
196,TGB dukung Ganjar Pranowo #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/1TJrw24lHT,1
197,Ganjar milik rakyat #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/s0FdjQIfaP,1
198,Ganjar Pranowo sosok yang sangat baik sebagai Capres #GanjarHebat #GanjarCapresTerbaik #Pemilu2024 https://t.co/f1rUSH4LpQ,1
199,Ganjar Pranowo sosok yang sangat baik sebagai Capres #GanjarHebat #GanjarCapresTerbaik #Pemilu2024 https://t.co/2TWIfeLu4U,1
200,Prestasi Ganjar Sebelum Pilpres 2024 Sudah Banyak! Nilai Tawar Ganjar Jauh Diatas Capres Lain!  Ruben Onsu Ferdy Sambo Sananta 5 MV NCT 2023 Butut baekhyun lipcream mama gigi Ciro PLTU ASEAN Kim Taehyung Golden Age Mahkamah Agung https://t.co/FmLmKc2vmZ,1
201,masyarakat mendukung Ganjar #GanjarCapres https://t.co/zUfO3VhYIP,1
202,Ganjar dicintai rakyat #GanjarCapres https://t.co/ZnAm21GCaC,1
203,Ganjar pilihan yang tepat #GanjarCapres https://t.co/tMo3qOrHLt,1
204,Ganjar capres terbaik #GanjarCapres https://t.co/o26FUErVTh,1
205,Ganjar sangat peduli rakyat #GanjarCapres https://t.co/fkxRxpvbhX,1
206,Elektabilitas Ganjar semakin tinggi #GanjarCapres https://t.co/2ZRioitgaV,1
207,2024 pasti Ganjar Presiden #GanjarCapres https://t.co/9VfbPujqAh,1
208,@seruanhl @ganjarpranowo @ch_chotimah2 @B3doel___ @Aryprasetyo85 @Anak__Ogi @03__nakula @007koteka @chaterine_lie27 @farrel27 @NgkongRoses @terbucinz Dari ketiga Capres hanya pak Ganjar yang terbukti bekerja untuk rakyat.,1
209,Jangan pilih pemimpin pelanggar HAM Berat #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/Vj3ExDcdFp,0
210,Sosok arogan dan pelanggar HAM kok mau jadi Presiden #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/YDP0whVu5q,0
211,Prabowo Subianto tidak pantas jadi pemimpin #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/rlqofXnu1D,1
212,"Dari Ning Yogyakarta, dukung Ganjar Pranowo untuk Indonesia.  #Ganjarcapres https://t.co/AtM02tXfnC",1
213,Rakyat Sumatera Barat memilih Ganjar Pranowo #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/EJc3NahNrM,1
214,Ganjar Pranowo pilihan Rakyat Sumbar #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/eXTXxKIK7K,1
215,Ganjar Pranowo mendapat Dukungan dari Anak Muda Minang #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/dlMHZ0N5ym,1
216,Anak Mudo Minang Dukung Ganjar Pranowo untuk Indonesia lebih Maju #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/uVWyVXp8M8,1
217,Ganjar Pranowo Dicintai Rakyat Indonesia #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/2NmN1iiHxj,1
218,"Ganjar Pranowo sangat mempuni untuk jadi The Next Jokowi"" #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/Umis3nSIpn""",1
219,"Partai Terbesar Tapi Capres Elektabilitasnya Jeblok Itu Sama Saja Bunuh Diri Politik"".  Ganjar Minim Narasi Visi dan Misi, Mungkin Karena Minder Setiap Mengeluarkan Statement Selalu Dikomentari Dengan Dihubung2kan Kesukaannya Nonton Film Bokep, Sehingga  Ganjar jadi Kartu Mati.""",0
220,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/gCPDBgl6KT,1
221,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/LY45lPYR59,1
222,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/9BZEeXXq9r,1
223,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/o9cb7yAM5U,1
224,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/ytVVZHFZfM,1
225,Para ulama dan kyai dukung Ganjar Pranowo jadi Presiden 2024  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/XMsVhmrE9h,1
226,Masyarakat DIY doakan Ganjar Pranowo lanjutkan estafet kepemimpinan Jokowi   #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/Z5TeQJ3dt4,1
227,Ganjar Pranowo Calon Presiden 2024 penerus Presiden Jokowi  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/tvp3AKiVsr,1
228,Keberhasilan program rintisan Ganjar Pranowo  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/Yu1TqIfsqP,1
229,Ganjar pranowo capres bersih https://t.co/RWDqN90qLa,1
230,Pak ganjar pranowo emang capres paling berprestasi https://t.co/RUaQ0pcMz4,1
231,Ganjar pranowo capres terbaik!! https://t.co/x21r9cq3mr,1
232,Ganjar capres terbaik! Ganjar pranowo presiden RI https://t.co/dGoH9QsmYj,1
233,Tuku Lemah Oleh Omah adalah Program Rintisan Ganjar Pranowo yang sangat membantu Masyarakat! #GanjarCapres https://t.co/t7UCn4bOOq,1
234,Survei LPI: Ganjar Pranowo jadi Capres paling banyak didukung emak-emak https://t.co/fS1H7Sb2xs,1
235,Ganjar Pranowo Capres Unggulan di mata emak emak https://t.co/XOEyoWaXNM,1
236,Survei LPI: Emak-emak Dukung Ganjar Pranowo! #GanjarCapres https://t.co/BAucobnKX2,1
237,Survei LPI: Emak-emak Dukung Ganjar Pranowo! #GanjarCapres https://t.co/iYOoJbLIYP,1
238,Survei LPI: Ganjar Ungguli Prabowo dan Anies dalam Segmen Pemilih Emak-Emak! #GanjarCapres https://t.co/nDflxfupg0,1
239,Survei LPI: Ganjar Ungguli Prabowo dan Anies dalam Segmen Pemilih Emak-Emak! #GanjarCapres https://t.co/9Vuy5FUXTy,1
240,Ganjar Pranowo Idola Kaum Perempuan ! #GanjarCapres https://t.co/2rXjirKfNO,1
241,Ganjar Pranowo Idola Kaum Perempuan ! #GanjarCapres https://t.co/he65eWpLeN,1
242,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/ocgx0G4hDt,1
243,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/2dmX9jOEO9,1
244,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/M5KwVT0v5s,1
245,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/MU4IfglXIZ,1
246,Dukung Ganjar Pranowo Sebagai Capres RI 2024 #GanjarCapres https://t.co/WuXTUbaPan,1
247,Ganjar pranowo capres terbaik https://t.co/PhoXQRM90y,1
248,Survei LIPI: Ganjar Jadi Capres Paling Banyak Didukung Emak-Emak! https://t.co/WFCV0riTBc #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024,1
249,Ganjar Pranowo Capres unggulan di mata emak-emak https://t.co/fOrccw8DQZ,1
250,Ganjar Pranowo capres 2024 Pilihan Rakyat #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/lLrw466QGa,1
251,Emak-emak Indonesia Mendukung Ganjar Pranowo #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/oLTHWHtrh9,1
252,"Santai Namun Berisi.  Beginilah jika pak Ganjar dan butik (bu Atikoh) bermalam di desa.  Ngobrol, nyerap aspirasi warga, hangat suasananya. Keren capres kita yak. https://t.co/moAkeFARfO",1
253,Ganjar Pranowo dekat dengan masyarakat  #GanjarCapres #GanjarPresiden https://t.co/JgKcSmCKfw,1
254,Ganjar Pranowo idola emak-emak  #GanjarCapres #GanjarPresiden https://t.co/sDCVGUSvvh,1
255,Ganjar Pranowo didukung emak-emak dari berbagai daerah  #GanjarCapres #GanjarPresiden https://t.co/kTN8nkLQVs,1
256,Ganjar Pranowo Berhasil Stunting di Jawa Tengah Terus Menurun  #GanjarPresiden #GanjarCapres #Jateng https://t.co/e401U52dYJ,1
257,Ganjar Pranowo peminpin hebat dan berprestasi  #GanjarCapres #GanjarPresiden https://t.co/qtU311wPlB,1
258,Ganjar Pranowo Berhasil Stunting di Jawa Tengah Terus Menurun  #GanjarPresiden #GanjarCapres #Jateng https://t.co/dz3HInZ8Yi,1
259,Ganjar Pranowo berhasil turunkan stunting  #GanjarCapres #GanjarPresiden https://t.co/BEuYizEnHQ,1
260,Stunting di Jawa Tengah Terus Menurun  #GanjarPresiden #GanjarCapres #Jateng https://t.co/ioCAY61S72,1
261,Ganjar Pranowo Idola Wanita  #GanjarPresiden #GanjarCapres https://t.co/Zg4qqDovtH,1
262,Ganjar Pranowo Idola Wanita  #GanjarPresiden #GanjarCapres https://t.co/kuONN3PPPt,1
263,Ganjar Pranowo Idola Wanita  #GanjarPresiden #GanjarCapres https://t.co/MSMKUJZrEy,1
264,Survei LPI : Ganajr Jadi Capres Paling Banyak Didukung Emak-Emak  #GanjarPresiden #GanjarCapres https://t.co/gj3CD07vGx,1
265,Ganjar Pranowo Capres Unggulan di Mata Emak-Emak  #GanjarPresiden #GanjarCapres https://t.co/NOfAyvpTpe,1
266,Ganjar capres ideal https://t.co/nJd8QvApcg,1
267,Ganjar pranowo capres unggulan emak emak https://t.co/VZAUp4rgGL,1
268,Dukung Ganjar Pranowo pemimpin terbaik untuk kemajuan Indonesia  #GanjarCapres #GanjarPresiden https://t.co/Pn6NQDEZAR,1
269,"@ganjarpranowo Hayuuuu..warga Jateng, kalau ada jalanan yg rusak, dan jembatan nya yg masih pakai bambu, segera laporkan sama pak Gub, walaupun 9 thn ngak di perhatikan, tapi dlm bebrp bulan yg akan datang pak Gub Ganjar ini akan sgt peduli sekali dgn kebutuhan Rakyat. Mumpung beliau jd Capres",1
270,Ganjar Pranowo pilihan tepat untuk kemajuan Indonesia  #GanjarCapres #GanjarPresiden https://t.co/Z7eVknM6uB,1
271,Ganjar Pranowo lanjutkan kepemimpinan presiden Jokowi  #GanjarCapres #GanjarPresiden https://t.co/C8JhuBwg2N,1
272,Ganjar Pranowo pemimpin hebat dan sehat #GanjarCapres #GanjarPresiden https://t.co/PHsMZV2aPC,1
273,Dukung Ganjar menjadi Capres 2024 https://t.co/WOjbf7AmFp,1
274,"Assalamu'alaikum Semangat pagi sabtu yg msh mengandung rindu 🥰  Pak Ganjar adalah panutan, baik sebagai suami, ayah, kepala rumah tangga, kepala daerah, pemimpin, dan capres terbaik.   Semua karena ada SEORANG ISTRI &amp PEREMPUAN HEBAT 👉 Siti Atikoh Ganjar Pranowo😍 https://t.co/PyuV6pqRix",1
275,Tukang becak se Kota bogor dukung Ganjar Pranowo jadi Presiden 2024 #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/ptxcZ9JbgB,1
276,Ganjar Pranowo calon Presiden 2024 pilihan rakyat Indonesia  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/z7sPQhKN0e,1
277,Ganjar Pranowo calon Presiden 2024 yang dekat dengan rakyat  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/7F2eTvWxIi,1
278,Sukarelawan Los Angeles Dukung Ganjar Pranowo Jadi Presiden 2024 #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/0V22nEYfdr,1
279,Relawan Ganjar Pranowo di Perancis deklarasi dukungan lanjutkan program pembangunan Jokowi  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/rxAR5Wv7th,1
280,Cuma pak ganjar pranowo yg paling pantas menggantikan pak jokowi 💪 kami mendkung pak ganjar sosok pemimpin yg dicintai rakyat #GanjarCapres #GanjarBawaKemajuan #GanjarFor2024  #DukungGanjar #GanjarPilihanRakyat https://t.co/oZNw55ANvf,1
281,Ganjar pemimpin yang sehat #GanjarCapres #ganjarcapresterbaik #GanjarCapres2024 https://t.co/msXZzTAxOd,1
282,dukungan ke ganjar makin banyak  #GanjarCapres #ganjarcapresterbaik #GanjarCapres2024 https://t.co/RdbXrMSrgg,1
283,"@lh_nararya @KakekHalal Hehehe...mohon dong dibuka youtube pak Ganjar,jejak digital ada kok bos. Capres 2024 jejak digital ada semua,yg janji rumah dp0% ada,yg kena tipu timsuksenya ada,yg dipecat dari jabatannya ada,sekarang gampang cari jejal digitalnya.",0
284,"@AirinDatangLagi Teutama capres pak Ganjar pasti bukan pilihan kadrun gublokk bernalar minus ngaku² cucu nabi tp kelakuan dajjal bangsat dan jg bukan pilihan para kampret yg suka otaknya terbalik ini semua gen politiknya anarkis,panggung ibadah jd lahan berpolitik ini semua bukan pemilih Ganjar🤘",0
285,"Ganjar Jadi Capres Unggulan Emak-emak, Pengamat: Pas! - IDN Times #Prabowo #PrabowoUnggul https://t.co/5Vnvgn8be5",1
286,"@psi_id Sbg parpol gak yakin dgn kalian buat lbh banyak utk negeri. Scr elektoral msh 0,% apalagi akhir2 ini berseteru dgn dgn pdip dan sampai saat ini msh gak jelas dukung ganjar capres. Perseteruan dgn bakalan lanjut sampai selesai pemilu 2024 dan terus berlanjut krn kalian anak muda",0
287,"Jelang berakhirnya masa jabatan Ganjar Pranowo sebagai Gubernur Jawa Tengah, sang Capres Indonesia dari PDI Perjuangan berpamitan ke sejumlah tokoh di Jawa Tengah.  Seperti yang berlangsung pada Jumat (11/8), Ganjar sowan ke kediaman pengasuh Ponpes Al Ihya’ Ulumaddin, KH… https://t.co/W8ja8IeBO6",1
288,Survei LPI: Ganjar Pranowo Capres Pilihan Emak-Emak   TAG Buruh I 7 Jenius I Liverpool I Mimin J&amp T I Ivanka I Chelsea https://t.co/RgdVzrd7Fa,1
289,"Ganjar Pranowo memang dicintai banyak kalangan.  Belasan musisi top dan pelaku industri musik tanah air menemui Ganjar Pranowo, Rabu (9/8/2023) malam, di Jakarta.   Mereka datang menemui Ganjar untuk berdiskusi dan mendengarkan gagasan bakal capres 2024 itu soal industri kreatif. https://t.co/XFY8x576jY",1
290,"Pak Ganjar Pranowo orang yang paling tepat melanjutkan perjuangan Pak Jokowi dengan Integritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/8kHrc4EPCf",1
291,"Pak Ganjar Pranowo orang yang paling tepat melanjutkan perjuangan Pak Jokowi dengan Integritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/rC62JKAIaH",1
292,"Pak Ganjar Pranowo orang yang paling tepat melanjutkan perjuangan Pak Jokowi dengan Integritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/DhywsBYeME",1
293,"Pak Ganjar Pranowo orang yang paling tepat melanjutkan perjuangan Pak Jokowi dengan Integritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/4CJgOhyGA9",1
294,"Pak Ganjar Pranowo orang yang paling tepat melanjutkan perjuangan Pak Jokowi dengan Integritas, Berkualitas dan Bebas Korupsi, Layak Menjadi Pemimpin Negeri ini. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres #GanjarPenerusJokowi https://t.co/ce76qztK0D",1
295,Ganjar Pranowo pantas jadi Presiden 2024 #GanjarCapres #ganjarpranowo #pemilu #GanjarCapres2024 https://t.co/1FDCZBSh1O,1
296,"Ganjar Pranowon capres kerennn, nek kerjo sat set sat settt  #GanjarPranowo #ganjarforpresident2024  #CapresGanjar https://t.co/y5uMv12HB2",1
